spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Hv3	468	102693	86.0544	all_pacBio+ONT_ICs	supported
Hv3	468	62364	49.2404	novel_ICs	supported
Hv3	468	6355	63.62	novel_pacBioOnly_ICs	supported
Hv3	468	34790	39.3165	novel_ONTonly_ICs	supported
Hv3	468	21219	75.3088	novel_pacBio+ONT_ICs	supported
Hv3	468	20147	42.2493	intergenic_ICs	supported
Hv3	468	837	37.7367	intergenic_pacBioOnly_ICs	supported
Hv3	468	13248	36.7949	intergenic_ONTonly_ICs	supported
Hv3	468	6062	64.06	intergenic_pacBio+ONT_ICs	supported
Hv3	469	288605	61.589	all_ICs	supported
Hv3	469	30393	73.9939	all_pacBioOnly_ICs	supported
Hv3	469	155534	50.4672	all_ONTonly_ICs	supported
Hv3	469	102678	86.0418	all_pacBio+ONT_ICs	supported
Hv3	469	62334	49.2168	novel_ICs	supported
Hv3	469	6353	63.6	novel_pacBioOnly_ICs	supported
Hv3	469	34772	39.2962	novel_ONTonly_ICs	supported
Hv3	469	21209	75.2733	novel_pacBio+ONT_ICs	supported
Hv3	469	20141	42.2367	intergenic_ICs	supported
Hv3	469	837	37.7367	intergenic_pacBioOnly_ICs	supported
Hv3	469	13243	36.781	intergenic_ONTonly_ICs	supported
Hv3	469	6061	64.0495	intergenic_pacBio+ONT_ICs	supported
Hv3	46	353454	75.428	all_ICs	supported
Hv3	46	35121	85.5046	all_pacBioOnly_ICs	supported
Hv3	46	207447	67.3118	all_ONTonly_ICs	supported
Hv3	46	110886	92.9199	all_pacBio+ONT_ICs	supported
Hv3	46	86530	68.3211	novel_ICs	supported
Hv3	46	7897	79.057	novel_pacBioOnly_ICs	supported
Hv3	46	53940	60.9581	novel_ONTonly_ICs	supported
Hv3	46	24693	87.6384	novel_pacBio+ONT_ICs	supported
Hv3	46	32247	67.6236	intergenic_ICs	supported
Hv3	46	1461	65.8702	intergenic_pacBioOnly_ICs	supported
Hv3	46	22975	63.8106	intergenic_ONTonly_ICs	supported
Hv3	46	7811	82.5425	intergenic_pacBio+ONT_ICs	supported
Hv3	470	288530	61.573	all_ICs	supported
Hv3	470	30388	73.9817	all_pacBioOnly_ICs	supported
Hv3	470	155480	50.4497	all_ONTonly_ICs	supported
Hv3	470	102662	86.0284	all_pacBio+ONT_ICs	supported
Hv3	470	62299	49.1891	novel_ICs	supported
Hv3	470	6351	63.5799	novel_pacBioOnly_ICs	supported
Hv3	470	34747	39.2679	novel_ONTonly_ICs	supported
Hv3	470	21201	75.2449	novel_pacBio+ONT_ICs	supported
Hv3	470	20122	42.1969	intergenic_ICs	supported
Hv3	470	836	37.6916	intergenic_pacBioOnly_ICs	supported
Hv3	470	13229	36.7421	intergenic_ONTonly_ICs	supported
Hv3	470	6057	64.0072	intergenic_pacBio+ONT_ICs	supported
Hv3	471	288480	61.5624	all_ICs	supported
Hv3	471	30386	73.9769	all_pacBioOnly_ICs	supported
Hv3	471	155436	50.4354	all_ONTonly_ICs	supported
Hv3	471	102658	86.0251	all_pacBio+ONT_ICs	supported
Hv3	471	62283	49.1765	novel_ICs	supported
Hv3	471	6351	63.5799	novel_pacBioOnly_ICs	supported
Hv3	471	34731	39.2498	novel_ONTonly_ICs	supported
Hv3	471	21201	75.2449	novel_pacBio+ONT_ICs	supported
Hv3	471	20115	42.1822	intergenic_ICs	supported
Hv3	471	836	37.6916	intergenic_pacBioOnly_ICs	supported
Hv3	471	13222	36.7227	intergenic_ONTonly_ICs	supported
Hv3	471	6057	64.0072	intergenic_pacBio+ONT_ICs	supported
Hv3	472	288398	61.5449	all_ICs	supported
Hv3	472	30381	73.9647	all_pacBioOnly_ICs	supported
Hv3	472	155369	50.4137	all_ONTonly_ICs	supported
Hv3	472	102648	86.0167	all_pacBio+ONT_ICs	supported
Hv3	472	62248	49.1488	novel_ICs	supported
Hv3	472	6351	63.5799	novel_pacBioOnly_ICs	supported
Hv3	472	34699	39.2137	novel_ONTonly_ICs	supported
Hv3	472	21198	75.2342	novel_pacBio+ONT_ICs	supported
Hv3	472	20093	42.1361	intergenic_ICs	supported
Hv3	472	836	37.6916	intergenic_pacBioOnly_ICs	supported
Hv3	472	13203	36.6699	intergenic_ONTonly_ICs	supported
Hv3	472	6054	63.9755	intergenic_pacBio+ONT_ICs	supported
Hv3	473	288317	61.5276	all_ICs	supported
Hv3	473	30371	73.9404	all_pacBioOnly_ICs	supported
Hv3	473	155312	50.3952	all_ONTonly_ICs	supported
Hv3	473	102634	86.0049	all_pacBio+ONT_ICs	supported
Hv3	473	62223	49.1291	novel_ICs	supported
Hv3	473	6351	63.5799	novel_pacBioOnly_ICs	supported
Hv3	473	34682	39.1945	novel_ONTonly_ICs	supported
Hv3	473	21190	75.2058	novel_pacBio+ONT_ICs	supported
Hv3	473	20082	42.113	intergenic_ICs	supported
Hv3	473	836	37.6916	intergenic_pacBioOnly_ICs	supported
Hv3	473	13193	36.6421	intergenic_ONTonly_ICs	supported
Hv3	473	6053	63.9649	intergenic_pacBio+ONT_ICs	supported
Hv3	474	288225	61.5079	all_ICs	supported
Hv3	474	30362	73.9184	all_pacBioOnly_ICs	supported
Hv3	474	155243	50.3728	all_ONTonly_ICs	supported
Hv3	474	102620	85.9932	all_pacBio+ONT_ICs	supported
Hv3	474	62187	49.1007	novel_ICs	supported
Hv3	474	6350	63.5699	novel_pacBioOnly_ICs	supported
Hv3	474	34655	39.1639	novel_ONTonly_ICs	supported
Hv3	474	21182	75.1775	novel_pacBio+ONT_ICs	supported
Hv3	474	20060	42.0669	intergenic_ICs	supported
Hv3	474	835	37.6465	intergenic_pacBioOnly_ICs	supported
Hv3	474	13179	36.6032	intergenic_ONTonly_ICs	supported
Hv3	474	6046	63.8909	intergenic_pacBio+ONT_ICs	supported
Hv3	475	288144	61.4907	all_ICs	supported
Hv3	475	30359	73.9111	all_pacBioOnly_ICs	supported
Hv3	475	155184	50.3537	all_ONTonly_ICs	supported
Hv3	475	102601	85.9773	all_pacBio+ONT_ICs	supported
Hv3	475	62153	49.0738	novel_ICs	supported
Hv3	475	6348	63.5499	novel_pacBioOnly_ICs	supported
Hv3	475	34632	39.138	novel_ONTonly_ICs	supported
Hv3	475	21173	75.1455	novel_pacBio+ONT_ICs	supported
Hv3	475	20048	42.0417	intergenic_ICs	supported
Hv3	475	835	37.6465	intergenic_pacBioOnly_ICs	supported
Hv3	475	13173	36.5866	intergenic_ONTonly_ICs	supported
Hv3	475	6040	63.8275	intergenic_pacBio+ONT_ICs	supported
Hv3	476	288061	61.4729	all_ICs	supported
Hv3	476	30353	73.8965	all_pacBioOnly_ICs	supported
Hv3	476	155118	50.3323	all_ONTonly_ICs	supported
Hv3	476	102590	85.9681	all_pacBio+ONT_ICs	supported
Hv3	476	62122	49.0494	novel_ICs	supported
Hv3	476	6346	63.5299	novel_pacBioOnly_ICs	supported
Hv3	476	34609	39.112	novel_ONTonly_ICs	supported
Hv3	476	21167	75.1242	novel_pacBio+ONT_ICs	supported
Hv3	476	20029	42.0018	intergenic_ICs	supported
Hv3	476	833	37.5564	intergenic_pacBioOnly_ICs	supported
Hv3	476	13159	36.5477	intergenic_ONTonly_ICs	supported
Hv3	476	6037	63.7958	intergenic_pacBio+ONT_ICs	supported
Hv3	477	287977	61.455	all_ICs	supported
Hv3	477	30350	73.8892	all_pacBioOnly_ICs	supported
Hv3	477	155058	50.3128	all_ONTonly_ICs	supported
Hv3	477	102569	85.9505	all_pacBio+ONT_ICs	supported
Hv3	477	62092	49.0257	novel_ICs	supported
Hv3	477	6346	63.5299	novel_pacBioOnly_ICs	supported
Hv3	477	34589	39.0894	novel_ONTonly_ICs	supported
Hv3	477	21157	75.0887	novel_pacBio+ONT_ICs	supported
Hv3	477	20012	41.9662	intergenic_ICs	supported
Hv3	477	833	37.5564	intergenic_pacBioOnly_ICs	supported
Hv3	477	13149	36.5199	intergenic_ONTonly_ICs	supported
Hv3	477	6030	63.7219	intergenic_pacBio+ONT_ICs	supported
Hv3	478	287906	61.4399	all_ICs	supported
Hv3	478	30346	73.8795	all_pacBioOnly_ICs	supported
Hv3	478	155005	50.2956	all_ONTonly_ICs	supported
Hv3	478	102555	85.9387	all_pacBio+ONT_ICs	supported
Hv3	478	62078	49.0146	novel_ICs	supported
Hv3	478	6345	63.5199	novel_pacBioOnly_ICs	supported
Hv3	478	34582	39.0814	novel_ONTonly_ICs	supported
Hv3	478	21151	75.0674	novel_pacBio+ONT_ICs	supported
Hv3	478	20004	41.9494	intergenic_ICs	supported
Hv3	478	832	37.5113	intergenic_pacBioOnly_ICs	supported
Hv3	478	13147	36.5144	intergenic_ONTonly_ICs	supported
Hv3	478	6025	63.669	intergenic_pacBio+ONT_ICs	supported
Hv3	479	287840	61.4258	all_ICs	supported
Hv3	479	30342	73.8698	all_pacBioOnly_ICs	supported
Hv3	479	154955	50.2794	all_ONTonly_ICs	supported
Hv3	479	102543	85.9287	all_pacBio+ONT_ICs	supported
Hv3	479	62054	48.9957	novel_ICs	supported
Hv3	479	6342	63.4898	novel_pacBioOnly_ICs	supported
Hv3	479	34566	39.0634	novel_ONTonly_ICs	supported
Hv3	479	21146	75.0497	novel_pacBio+ONT_ICs	supported
Hv3	479	19988	41.9159	intergenic_ICs	supported
Hv3	479	831	37.4662	intergenic_pacBioOnly_ICs	supported
Hv3	479	13137	36.4866	intergenic_ONTonly_ICs	supported
Hv3	479	6020	63.6162	intergenic_pacBio+ONT_ICs	supported
Hv3	47	352999	75.3309	all_ICs	supported
Hv3	47	35089	85.4267	all_pacBioOnly_ICs	supported
Hv3	47	207067	67.1885	all_ONTonly_ICs	supported
Hv3	47	110843	92.8839	all_pacBio+ONT_ICs	supported
Hv3	47	86376	68.1995	novel_ICs	supported
Hv3	47	7887	78.9569	novel_pacBioOnly_ICs	supported
Hv3	47	53816	60.818	novel_ONTonly_ICs	supported
Hv3	47	24673	87.5674	novel_pacBio+ONT_ICs	supported
Hv3	47	32171	67.4642	intergenic_ICs	supported
Hv3	47	1455	65.5996	intergenic_pacBioOnly_ICs	supported
Hv3	47	22915	63.6439	intergenic_ONTonly_ICs	supported
Hv3	47	7801	82.4369	intergenic_pacBio+ONT_ICs	supported
Hv3	480	287786	61.4143	all_ICs	supported
Hv3	480	30336	73.8551	all_pacBioOnly_ICs	supported
Hv3	480	154916	50.2667	all_ONTonly_ICs	supported
Hv3	480	102534	85.9211	all_pacBio+ONT_ICs	supported
Hv3	480	62036	48.9815	novel_ICs	supported
Hv3	480	6338	63.4498	novel_pacBioOnly_ICs	supported
Hv3	480	34557	39.0532	novel_ONTonly_ICs	supported
Hv3	480	21141	75.0319	novel_pacBio+ONT_ICs	supported
Hv3	480	19979	41.897	intergenic_ICs	supported
Hv3	480	830	37.4211	intergenic_pacBioOnly_ICs	supported
Hv3	480	13131	36.4699	intergenic_ONTonly_ICs	supported
Hv3	480	6018	63.5951	intergenic_pacBio+ONT_ICs	supported
Hv3	481	287715	61.3991	all_ICs	supported
Hv3	481	30334	73.8503	all_pacBioOnly_ICs	supported
Hv3	481	154859	50.2482	all_ONTonly_ICs	supported
Hv3	481	102522	85.9111	all_pacBio+ONT_ICs	supported
Hv3	481	62015	48.9649	novel_ICs	supported
Hv3	481	6337	63.4398	novel_pacBioOnly_ICs	supported
Hv3	481	34539	39.0329	novel_ONTonly_ICs	supported
Hv3	481	21139	75.0248	novel_pacBio+ONT_ICs	supported
Hv3	481	19965	41.8676	intergenic_ICs	supported
Hv3	481	829	37.376	intergenic_pacBioOnly_ICs	supported
Hv3	481	13119	36.4366	intergenic_ONTonly_ICs	supported
Hv3	481	6017	63.5845	intergenic_pacBio+ONT_ICs	supported
Hv3	482	287623	61.3795	all_ICs	supported
Hv3	482	30325	73.8284	all_pacBioOnly_ICs	supported
Hv3	482	154791	50.2262	all_ONTonly_ICs	supported
Hv3	482	102507	85.8985	all_pacBio+ONT_ICs	supported
Hv3	482	61985	48.9412	novel_ICs	supported
Hv3	482	6337	63.4398	novel_pacBioOnly_ICs	supported
Hv3	482	34519	39.0103	novel_ONTonly_ICs	supported
Hv3	482	21129	74.9894	novel_pacBio+ONT_ICs	supported
Hv3	482	19946	41.8278	intergenic_ICs	supported
Hv3	482	829	37.376	intergenic_pacBioOnly_ICs	supported
Hv3	482	13104	36.3949	intergenic_ONTonly_ICs	supported
Hv3	482	6013	63.5422	intergenic_pacBio+ONT_ICs	supported
Hv3	483	287546	61.363	all_ICs	supported
Hv3	483	30319	73.8138	all_pacBioOnly_ICs	supported
Hv3	483	154739	50.2093	all_ONTonly_ICs	supported
Hv3	483	102488	85.8826	all_pacBio+ONT_ICs	supported
Hv3	483	61967	48.927	novel_ICs	supported
Hv3	483	6336	63.4298	novel_pacBioOnly_ICs	supported
Hv3	483	34504	38.9933	novel_ONTonly_ICs	supported
Hv3	483	21127	74.9823	novel_pacBio+ONT_ICs	supported
Hv3	483	19936	41.8068	intergenic_ICs	supported
Hv3	483	828	37.3309	intergenic_pacBioOnly_ICs	supported
Hv3	483	13095	36.3699	intergenic_ONTonly_ICs	supported
Hv3	483	6013	63.5422	intergenic_pacBio+ONT_ICs	supported
Hv3	484	287471	61.347	all_ICs	supported
Hv3	484	30313	73.7991	all_pacBioOnly_ICs	supported
Hv3	484	154682	50.1908	all_ONTonly_ICs	supported
Hv3	484	102476	85.8725	all_pacBio+ONT_ICs	supported
Hv3	484	61940	48.9057	novel_ICs	supported
Hv3	484	6333	63.3997	novel_pacBioOnly_ICs	supported
Hv3	484	34487	38.9741	novel_ONTonly_ICs	supported
Hv3	484	21120	74.9574	novel_pacBio+ONT_ICs	supported
Hv3	484	19917	41.767	intergenic_ICs	supported
Hv3	484	826	37.2408	intergenic_pacBioOnly_ICs	supported
Hv3	484	13083	36.3366	intergenic_ONTonly_ICs	supported
Hv3	484	6008	63.4894	intergenic_pacBio+ONT_ICs	supported
Hv3	485	287402	61.3323	all_ICs	supported
Hv3	485	30308	73.787	all_pacBioOnly_ICs	supported
Hv3	485	154631	50.1742	all_ONTonly_ICs	supported
Hv3	485	102463	85.8616	all_pacBio+ONT_ICs	supported
Hv3	485	61914	48.8851	novel_ICs	supported
Hv3	485	6332	63.3897	novel_pacBioOnly_ICs	supported
Hv3	485	34467	38.9515	novel_ONTonly_ICs	supported
Hv3	485	21115	74.9397	novel_pacBio+ONT_ICs	supported
Hv3	485	19900	41.7313	intergenic_ICs	supported
Hv3	485	825	37.1957	intergenic_pacBioOnly_ICs	supported
Hv3	485	13070	36.3005	intergenic_ONTonly_ICs	supported
Hv3	485	6005	63.4577	intergenic_pacBio+ONT_ICs	supported
Hv3	486	287340	61.3191	all_ICs	supported
Hv3	486	30303	73.7748	all_pacBioOnly_ICs	supported
Hv3	486	154583	50.1587	all_ONTonly_ICs	supported
Hv3	486	102454	85.8541	all_pacBio+ONT_ICs	supported
Hv3	486	61891	48.867	novel_ICs	supported
Hv3	486	6331	63.3797	novel_pacBioOnly_ICs	supported
Hv3	486	34449	38.9311	novel_ONTonly_ICs	supported
Hv3	486	21111	74.9255	novel_pacBio+ONT_ICs	supported
Hv3	486	19895	41.7208	intergenic_ICs	supported
Hv3	486	825	37.1957	intergenic_pacBioOnly_ICs	supported
Hv3	486	13066	36.2894	intergenic_ONTonly_ICs	supported
Hv3	486	6004	63.4471	intergenic_pacBio+ONT_ICs	supported
Hv3	487	287267	61.3035	all_ICs	supported
Hv3	487	30299	73.7651	all_pacBioOnly_ICs	supported
Hv3	487	154524	50.1395	all_ONTonly_ICs	supported
Hv3	487	102444	85.8457	all_pacBio+ONT_ICs	supported
Hv3	487	61865	48.8464	novel_ICs	supported
Hv3	487	6329	63.3597	novel_pacBioOnly_ICs	supported
Hv3	487	34427	38.9063	novel_ONTonly_ICs	supported
Hv3	487	21109	74.9184	novel_pacBio+ONT_ICs	supported
Hv3	487	19889	41.7083	intergenic_ICs	supported
Hv3	487	825	37.1957	intergenic_pacBioOnly_ICs	supported
Hv3	487	13060	36.2727	intergenic_ONTonly_ICs	supported
Hv3	487	6004	63.4471	intergenic_pacBio+ONT_ICs	supported
Hv3	488	287188	61.2866	all_ICs	supported
Hv3	488	30296	73.7578	all_pacBioOnly_ICs	supported
Hv3	488	154461	50.1191	all_ONTonly_ICs	supported
Hv3	488	102431	85.8348	all_pacBio+ONT_ICs	supported
Hv3	488	61832	48.8204	novel_ICs	supported
Hv3	488	6328	63.3497	novel_pacBioOnly_ICs	supported
Hv3	488	34403	38.8792	novel_ONTonly_ICs	supported
Hv3	488	21101	74.89	novel_pacBio+ONT_ICs	supported
Hv3	488	19873	41.6747	intergenic_ICs	supported
Hv3	488	825	37.1957	intergenic_pacBioOnly_ICs	supported
Hv3	488	13048	36.2394	intergenic_ONTonly_ICs	supported
Hv3	488	6000	63.4048	intergenic_pacBio+ONT_ICs	supported
Hv3	489	287125	61.2732	all_ICs	supported
Hv3	489	30292	73.748	all_pacBioOnly_ICs	supported
Hv3	489	154413	50.1035	all_ONTonly_ICs	supported
Hv3	489	102420	85.8256	all_pacBio+ONT_ICs	supported
Hv3	489	61805	48.7991	novel_ICs	supported
Hv3	489	6326	63.3297	novel_pacBioOnly_ICs	supported
Hv3	489	34384	38.8577	novel_ONTonly_ICs	supported
Hv3	489	21095	74.8687	novel_pacBio+ONT_ICs	supported
Hv3	489	19857	41.6412	intergenic_ICs	supported
Hv3	489	824	37.1506	intergenic_pacBioOnly_ICs	supported
Hv3	489	13037	36.2089	intergenic_ONTonly_ICs	supported
Hv3	489	5996	63.3626	intergenic_pacBio+ONT_ICs	supported
Hv3	48	352553	75.2357	all_ICs	supported
Hv3	48	35059	85.3536	all_pacBioOnly_ICs	supported
Hv3	48	206688	67.0656	all_ONTonly_ICs	supported
Hv3	48	110806	92.8529	all_pacBio+ONT_ICs	supported
Hv3	48	86232	68.0858	novel_ICs	supported
Hv3	48	7877	78.8567	novel_pacBioOnly_ICs	supported
Hv3	48	53696	60.6824	novel_ONTonly_ICs	supported
Hv3	48	24659	87.5177	novel_pacBio+ONT_ICs	supported
Hv3	48	32086	67.286	intergenic_ICs	supported
Hv3	48	1450	65.3742	intergenic_pacBioOnly_ICs	supported
Hv3	48	22844	63.4467	intergenic_ONTonly_ICs	supported
Hv3	48	7792	82.3418	intergenic_pacBio+ONT_ICs	supported
Hv3	490	287054	61.2581	all_ICs	supported
Hv3	490	30290	73.7432	all_pacBioOnly_ICs	supported
Hv3	490	154358	50.0857	all_ONTonly_ICs	supported
Hv3	490	102406	85.8139	all_pacBio+ONT_ICs	supported
Hv3	490	61781	48.7801	novel_ICs	supported
Hv3	490	6326	63.3297	novel_pacBioOnly_ICs	supported
Hv3	490	34364	38.8351	novel_ONTonly_ICs	supported
Hv3	490	21091	74.8545	novel_pacBio+ONT_ICs	supported
Hv3	490	19846	41.6181	intergenic_ICs	supported
Hv3	490	824	37.1506	intergenic_pacBioOnly_ICs	supported
Hv3	490	13029	36.1866	intergenic_ONTonly_ICs	supported
Hv3	490	5993	63.3309	intergenic_pacBio+ONT_ICs	supported
Hv3	491	287000	61.2465	all_ICs	supported
Hv3	491	30286	73.7334	all_pacBioOnly_ICs	supported
Hv3	491	154311	50.0704	all_ONTonly_ICs	supported
Hv3	491	102403	85.8114	all_pacBio+ONT_ICs	supported
Hv3	491	61750	48.7556	novel_ICs	supported
Hv3	491	6324	63.3096	novel_pacBioOnly_ICs	supported
Hv3	491	34336	38.8034	novel_ONTonly_ICs	supported
Hv3	491	21090	74.8509	novel_pacBio+ONT_ICs	supported
Hv3	491	19838	41.6013	intergenic_ICs	supported
Hv3	491	824	37.1506	intergenic_pacBioOnly_ICs	supported
Hv3	491	13021	36.1644	intergenic_ONTonly_ICs	supported
Hv3	491	5993	63.3309	intergenic_pacBio+ONT_ICs	supported
Hv3	492	286931	61.2318	all_ICs	supported
Hv3	492	30280	73.7188	all_pacBioOnly_ICs	supported
Hv3	492	154261	50.0542	all_ONTonly_ICs	supported
Hv3	492	102390	85.8005	all_pacBio+ONT_ICs	supported
Hv3	492	61723	48.7343	novel_ICs	supported
Hv3	492	6324	63.3096	novel_pacBioOnly_ICs	supported
Hv3	492	34316	38.7808	novel_ONTonly_ICs	supported
Hv3	492	21083	74.8261	novel_pacBio+ONT_ICs	supported
Hv3	492	19821	41.5657	intergenic_ICs	supported
Hv3	492	824	37.1506	intergenic_pacBioOnly_ICs	supported
Hv3	492	13008	36.1283	intergenic_ONTonly_ICs	supported
Hv3	492	5989	63.2886	intergenic_pacBio+ONT_ICs	supported
Hv3	493	286883	61.2216	all_ICs	supported
Hv3	493	30274	73.7042	all_pacBioOnly_ICs	supported
Hv3	493	154226	50.0428	all_ONTonly_ICs	supported
Hv3	493	102383	85.7946	all_pacBio+ONT_ICs	supported
Hv3	493	61708	48.7225	novel_ICs	supported
Hv3	493	6323	63.2996	novel_pacBioOnly_ICs	supported
Hv3	493	34305	38.7684	novel_ONTonly_ICs	supported
Hv3	493	21080	74.8154	novel_pacBio+ONT_ICs	supported
Hv3	493	19814	41.551	intergenic_ICs	supported
Hv3	493	823	37.1055	intergenic_pacBioOnly_ICs	supported
Hv3	493	13003	36.1144	intergenic_ONTonly_ICs	supported
Hv3	493	5988	63.278	intergenic_pacBio+ONT_ICs	supported
Hv3	494	286807	61.2053	all_ICs	supported
Hv3	494	30268	73.6896	all_pacBioOnly_ICs	supported
Hv3	494	154166	50.0234	all_ONTonly_ICs	supported
Hv3	494	102373	85.7862	all_pacBio+ONT_ICs	supported
Hv3	494	61672	48.6941	novel_ICs	supported
Hv3	494	6321	63.2796	novel_pacBioOnly_ICs	supported
Hv3	494	34278	38.7379	novel_ONTonly_ICs	supported
Hv3	494	21073	74.7906	novel_pacBio+ONT_ICs	supported
Hv3	494	19792	41.5048	intergenic_ICs	supported
Hv3	494	822	37.0604	intergenic_pacBioOnly_ICs	supported
Hv3	494	12989	36.0755	intergenic_ONTonly_ICs	supported
Hv3	494	5981	63.2041	intergenic_pacBio+ONT_ICs	supported
Hv3	495	286727	61.1883	all_ICs	supported
Hv3	495	30262	73.675	all_pacBioOnly_ICs	supported
Hv3	495	154110	50.0052	all_ONTonly_ICs	supported
Hv3	495	102355	85.7711	all_pacBio+ONT_ICs	supported
Hv3	495	61639	48.668	novel_ICs	supported
Hv3	495	6319	63.2596	novel_pacBioOnly_ICs	supported
Hv3	495	34254	38.7108	novel_ONTonly_ICs	supported
Hv3	495	21066	74.7658	novel_pacBio+ONT_ICs	supported
Hv3	495	19780	41.4797	intergenic_ICs	supported
Hv3	495	821	37.0153	intergenic_pacBioOnly_ICs	supported
Hv3	495	12980	36.0505	intergenic_ONTonly_ICs	supported
Hv3	495	5979	63.1829	intergenic_pacBio+ONT_ICs	supported
Hv3	496	286640	61.1697	all_ICs	supported
Hv3	496	30254	73.6555	all_pacBioOnly_ICs	supported
Hv3	496	154049	49.9854	all_ONTonly_ICs	supported
Hv3	496	102337	85.7561	all_pacBio+ONT_ICs	supported
Hv3	496	61616	48.6498	novel_ICs	supported
Hv3	496	6319	63.2596	novel_pacBioOnly_ICs	supported
Hv3	496	34234	38.6882	novel_ONTonly_ICs	supported
Hv3	496	21063	74.7551	novel_pacBio+ONT_ICs	supported
Hv3	496	19768	41.4545	intergenic_ICs	supported
Hv3	496	821	37.0153	intergenic_pacBioOnly_ICs	supported
Hv3	496	12969	36.02	intergenic_ONTonly_ICs	supported
Hv3	496	5978	63.1724	intergenic_pacBio+ONT_ICs	supported
Hv3	497	286564	61.1535	all_ICs	supported
Hv3	497	30248	73.6409	all_pacBioOnly_ICs	supported
Hv3	497	153991	49.9666	all_ONTonly_ICs	supported
Hv3	497	102325	85.746	all_pacBio+ONT_ICs	supported
Hv3	497	61585	48.6254	novel_ICs	supported
Hv3	497	6317	63.2396	novel_pacBioOnly_ICs	supported
Hv3	497	34208	38.6588	novel_ONTonly_ICs	supported
Hv3	497	21060	74.7445	novel_pacBio+ONT_ICs	supported
Hv3	497	19754	41.4252	intergenic_ICs	supported
Hv3	497	821	37.0153	intergenic_pacBioOnly_ICs	supported
Hv3	497	12957	35.9867	intergenic_ONTonly_ICs	supported
Hv3	497	5976	63.1512	intergenic_pacBio+ONT_ICs	supported
Hv3	498	286473	61.1341	all_ICs	supported
Hv3	498	30245	73.6336	all_pacBioOnly_ICs	supported
Hv3	498	153919	49.9432	all_ONTonly_ICs	supported
Hv3	498	102309	85.7326	all_pacBio+ONT_ICs	supported
Hv3	498	61549	48.5969	novel_ICs	supported
Hv3	498	6315	63.2195	novel_pacBioOnly_ICs	supported
Hv3	498	34180	38.6271	novel_ONTonly_ICs	supported
Hv3	498	21054	74.7232	novel_pacBio+ONT_ICs	supported
Hv3	498	19742	41.4	intergenic_ICs	supported
Hv3	498	821	37.0153	intergenic_pacBioOnly_ICs	supported
Hv3	498	12948	35.9617	intergenic_ONTonly_ICs	supported
Hv3	498	5973	63.1195	intergenic_pacBio+ONT_ICs	supported
Hv3	499	286411	61.1208	all_ICs	supported
Hv3	499	30241	73.6239	all_pacBioOnly_ICs	supported
Hv3	499	153865	49.9257	all_ONTonly_ICs	supported
Hv3	499	102305	85.7292	all_pacBio+ONT_ICs	supported
Hv3	499	61531	48.5827	novel_ICs	supported
Hv3	499	6314	63.2095	novel_pacBioOnly_ICs	supported
Hv3	499	34164	38.6091	novel_ONTonly_ICs	supported
Hv3	499	21053	74.7196	novel_pacBio+ONT_ICs	supported
Hv3	499	19733	41.3811	intergenic_ICs	supported
Hv3	499	820	36.9702	intergenic_pacBioOnly_ICs	supported
Hv3	499	12940	35.9395	intergenic_ONTonly_ICs	supported
Hv3	499	5973	63.1195	intergenic_pacBio+ONT_ICs	supported
Hv3	49	352096	75.1382	all_ICs	supported
Hv3	49	35030	85.283	all_pacBioOnly_ICs	supported
Hv3	49	206303	66.9406	all_ONTonly_ICs	supported
Hv3	49	110763	92.8169	all_pacBio+ONT_ICs	supported
Hv3	49	86062	67.9516	novel_ICs	supported
Hv3	49	7868	78.7666	novel_pacBioOnly_ICs	supported
Hv3	49	53552	60.5196	novel_ONTonly_ICs	supported
Hv3	49	24642	87.4574	novel_pacBio+ONT_ICs	supported
Hv3	49	31992	67.0889	intergenic_ICs	supported
Hv3	49	1444	65.1037	intergenic_pacBioOnly_ICs	supported
Hv3	49	22767	63.2329	intergenic_ONTonly_ICs	supported
Hv3	49	7781	82.2255	intergenic_pacBio+ONT_ICs	supported
Hv3	4	373237	79.6497	all_ICs	supported
Hv3	4	36382	88.5746	all_pacBioOnly_ICs	supported
Hv3	4	224326	72.7887	all_ONTonly_ICs	supported
Hv3	4	112529	94.2967	all_pacBio+ONT_ICs	supported
Hv3	4	92628	73.1358	novel_ICs	supported
Hv3	4	8265	82.741	novel_pacBioOnly_ICs	supported
Hv3	4	59025	66.7047	novel_ONTonly_ICs	supported
Hv3	4	25338	89.9276	novel_pacBio+ONT_ICs	supported
Hv3	4	35051	73.5038	intergenic_ICs	supported
Hv3	4	1605	72.3625	intergenic_pacBioOnly_ICs	supported
Hv3	4	25349	70.4041	intergenic_ONTonly_ICs	supported
Hv3	4	8097	85.5648	intergenic_pacBio+ONT_ICs	supported
Hv3	500	286349	61.1076	all_ICs	supported
Hv3	500	30236	73.6117	all_pacBioOnly_ICs	supported
Hv3	500	153819	49.9108	all_ONTonly_ICs	supported
Hv3	500	102294	85.72	all_pacBio+ONT_ICs	supported
Hv3	500	61507	48.5638	novel_ICs	supported
Hv3	500	6314	63.2095	novel_pacBioOnly_ICs	supported
Hv3	500	34147	38.5898	novel_ONTonly_ICs	supported
Hv3	500	21046	74.6948	novel_pacBio+ONT_ICs	supported
Hv3	500	19719	41.3518	intergenic_ICs	supported
Hv3	500	820	36.9702	intergenic_pacBioOnly_ICs	supported
